Date,Hour,DA_DEMD,DEMAND,DA_LMP,DA_EC,DA_MLC,RT_LMP,RT_EC,SYSLoad,RegCP
12,23,13586,14443,49.91,49.13,0.78,46.46,45.81,14578,48.48
12,24,11986,13151,50.1,49.36,0.74,52.87,52.11,13315,57.67
13,1,11007,12198,43.49,42.87,0.62,55.31,54.43,12388,51.97
13,2,10744,11686,42.49,41.88,0.61,52.72,51.84,11894,58
13,3,10647,11437,41.75,41.15,0.6,48.69,47.97,11618,40.84
13,4,10522,11333,41.34,40.75,0.59,47.5,46.8,11508,41.2
13,5,10493,11445,40.5,39.92,0.58,47.99,47.31,11622,52
13,6,10675,11909,41.34,40.75,0.59,50.06,49.29,12089,47.05
13,7,11443,12735,42.69,42.06,0.63,55.1,54.24,12895,45.07
13,8,12778,13768,48.45,47.74,0.71,49.26,48.45,13974,44.06
13,9,14043,14977,52.1,51.32,0.78,63.54,62.46,15188,43.63
13,10,14836,15628,53.19,52.4,0.79,64.91,63.79,15855,60
13,11,14878,15835,54.77,53.95,0.82,66.53,65.31,16075,44
13,12,14841,15688,53.66,52.86,0.8,61.83,60.7,15919,67
13,13,14498,15310,49.67,49.53,0.75,56.37,55.41,15526,55
13,14,14117,14915,49.1,48.37,0.73,49.94,49.16,15120,47
13,15,13920,14646,47.9,47.18,0.72,48.24,47.55,14837,57
13,16,14006,14710,48.05,47.33,0.72,48.28,47.71,14885,58
13,17,15230,15836,57.06,58.25,0.91,61.4,60.62,16044,58
13,18,15871,17134,64.61,65.99,1.02,87.3,86.2,17378,42.89
13,19,15867,16918,63.57,65.18,1.01,68.53,67.62,17168,42.12
13,20,15574,16417,57.35,58.46,0.9,57.53,56.81,16641,55
13,21,14912,15862,55.88,57.01,0.87,56.76,56.06,16100,42
13,22,13657,15112,54.82,54.01,0.81,61.25,60.42,15356,62
13,23,12822,14101,50.76,50.03,0.73,59.47,58.61,14320,45
13,24,11504,13069,43.49,42.88,0.61,56.88,56.03,13285,49.3
14,1,10696,12222,45.71,45.05,0.66,45.36,44.79,12387,60.49
14,2,10580,11744,43.59,42.95,0.64,45.47,44.9,11900,44
14,3,10488,11508,42.94,42.32,0.62,45.75,45.18,11672,51
14,4,10337,11427,42.69,42.07,0.62,46.78,46.19,11592,47
14,5,10337,11520,42.69,42.06,0.63,46.65,46.05,11685,67
14,6,10608,11829,44.14,43.48,0.66,46.86,46.25,12009,51
14,7,11218,12334,44.31,45.26,0.7,41.06,40.48,12503,48.87
14,8,12182,13039,48.46,50.21,0.79,38.53,37.93,13229,55.94
14,9,12752,13930,48.64,55.52,0.88,56.24,55.35,14157,49.32
14,10,13402,14491,50.54,57.57,0.92,68.01,66.91,14742,65
14,11,13738,14660,51.09,58.05,0.93,56.05,55.12,14891,53
14,12,13615,14652,50.38,57.54,0.91,54.32,53.36,14900,42
14,13,13424,14500,49.81,57.2,0.91,51.09,50.16,14736,42.4
14,14,13126,14237,49.21,56.76,0.9,50.51,49.64,14468,42.4
14,15,12868,14017,48.71,56.41,0.89,49.62,48.88,14233,43.59
14,16,13046,14199,48.71,56.44,0.9,49.24,48.52,14406,46.97
14,17,14864,15539,60.31,59.34,0.97,68.81,68.85,15764,54
14,18,15186,16976,67.35,66.27,1.08,101.7,100.1,17250,61
14,19,15092,16878,65.8,64.76,1.04,80.39,79.11,17173,48
14,20,15010,16492,63.87,62.87,1,80.15,79.18,16773,46.86
14,21,14871,15884,60.31,59.38,0.93,72.35,71.51,16151,63.71
14,22,13511,14796,55.76,54.91,0.85,62.31,61.4,15034,47.17
14,23,12687,13483,50.92,50.16,0.76,51.63,50.85,13698,40.73
14,24,11223,12361,44.48,43.82,0.66,46.64,46.01,12490,45.3
15,1,10710,11530,42.7,42.05,0.65,41.56,41.07,11663,54
15,2,10738,11144,42.84,42.19,0.65,43.69,43.11,11302,57
15,3,10559,11023,42.55,41.9,0.65,45.17,44.54,11190,62
15,4,10543,11051,42.12,41.47,0.65,44.75,44.15,11218,55
15,5,10611,11432,42.55,41.89,0.66,45.68,45.05,11606,61
15,6,11779,12685,46.85,46.12,0.73,55.27,54.37,12859,46
15,7,13454,14877,51.83,51.01,0.82,70.75,69.59,15028,54
15,8,15030,16081,59.06,57.77,0.98,84.61,83.43,16319,67
15,9,15440,16287,57.22,56.73,0.95,77.38,76.23,16512,53
15,10,15547,16299,57.22,56.73,0.95,58.26,57.36,16542,46
15,11,15526,16331,57.97,57.53,0.96,57.43,56.64,16574,42
15,12,15341,16198,57.66,57.27,0.96,67.87,66.95,16451,42
15,13,15287,15992,56.74,56.49,0.95,56.73,55.94,16255,45
15,14,15223,15889,56.69,56.45,0.95,54.58,53.84,16121,60
15,15,15205,15673,55.61,55.32,0.93,58.77,57.97,15910,55
15,16,15342,15745,56.25,56.07,0.95,53.67,53,15975,45
15,17,16216,16917,61.46,60.59,1.05,85.64,84.02,17148,48
15,18,17112,18262,72.62,68.88,1.18,97.75,95.85,18502,47
15,19,17130,18090,69.03,67.14,1.14,79.08,77.75,18359,64
15,20,16379,17598,66.3,64.11,1.09,85.33,83.8,17850,40
15,21,16028,16837,60.18,58.76,0.98,63.62,62.66,17083,64
15,22,14961,15606,56.79,55.77,0.93,54.57,53.83,15816,58
15,23,13464,13970,50.89,50.06,0.83,41.57,41.13,14151,40
15,24,11767,12534,49.31,48.57,0.74,40.88,40.41,12650,56
16,1,10836,11635,44.06,43.42,0.64,45.31,44.76,11790,40
16,2,10900,11175,44.33,43.69,0.64,52.81,51.89,11329,59
16,3,10698,11008,43.75,43.11,0.64,50.02,49.2,11181,43
16,4,10610,11011,43.7,43.06,0.64,49.96,49.15,11239,51.02
16,5,10639,11370,44.75,44.09,0.66,52.89,51.96,11648,65.62
16,6,11565,12653,47.9,47.18,0.72,52.98,52.1,12897,44
16,7,13465,14906,55,54.15,0.84,69.18,67.98,15088,48
16,8,14989,16121,64.45,63.35,1.02,58.12,57.22,16347,53
16,9,15606,16369,60.98,59.96,0.97,64.08,63.08,16590,52
16,10,15553,16426,60.79,59.84,0.96,68.82,67.79,16669,49
16,11,15529,16430,60.98,60,0.97,64.35,63.43,16662,40
16,12,15554,16287,59.34,58.6,0.95,54.14,53.41,16516,63
16,13,15418,16075,59.26,58.46,0.94,52.27,51.5,16216,49
16,14,15306,15964,59.27,58.46,0.93,62.32,61.38,16263,44
16,15,15296,15800,58.55,57.79,0.93,52.14,51.41,16014,49
16,16,15540,15873,59.57,58.52,0.95,52.6,51.98,16019,44
16,17,16238,17104,66.51,65.18,1.08,72.52,71.61,17430,61
16,18,17223,18332,76.27,74.05,1.23,78.72,77.53,18587,64
16,19,17204,18166,74.31,72.02,1.19,58.39,57.69,18334,67
16,20,16946,17688,67.32,65.73,1.07,56.23,55.56,17869,64
16,21,16268,16925,61.63,60.25,0.98,52.11,51.52,17148,67
16,22,15122,15759,57.9,56.97,0.92,50.87,50.25,15942,43
16,23,13671,14128,53.5,52.66,0.84,45.45,44.96,14298,40
16,24,12215,12663,49.72,49,0.72,36.49,36.2,12803,57
17,1,11316,11753,43.73,43.09,0.64,40.44,39.86,11889,49
17,2,11312,11308,43.73,43.09,0.64,47.88,47.1,11472,52
17,3,11315,11148,42.94,42.3,0.64,50.8,49.97,11318,66.06
17,4,11247,11153,42.92,42.29,0.63,48.04,47.25,11327,66.06
17,5,11451,11522,44.49,43.83,0.66,46.31,45.5,11715,50
17,6,12066,12768,47.66,46.93,0.73,54.54,53.81,12931,43
17,7,14170,15018,56.4,55.53,0.87,64.42,63.58,15243,59
17,8,15415,16224,61.48,60.6,1,57.63,56.92,16428,61
17,9,15970,16377,61.5,60.97,0.98,55.01,54.36,16603,67
17,10,15928,16324,63.18,62.56,1.02,57.55,56.81,16559,60
17,11,15861,16285,63.05,62.44,1.01,60.91,60.08,16510,66.3
17,12,15821,16151,60.2,59.69,0.97,58.44,57.84,16396,61.05
17,13,15696,15942,58.21,57.76,0.94,52.18,51.71,16163,51.29
17,14,15372,15861,55.95,55.62,0.89,52.3,51.76,16065,46.35
17,15,15343,15716,55.15,54.77,0.89,44,43.7,15952,40.98
17,16,15403,15874,55.45,54.56,0.89,54.37,53.8,16102,57.24
17,17,16630,17109,66.11,65.4,1.09,70.39,69.49,17333,45
17,18,17100,18174,80.39,79.07,1.32,90.51,89.45,18424,65
17,19,17136,17941,78.96,77.67,1.29,67.86,67,18207,53
17,20,16896,17458,71.41,70.25,1.16,67.31,66.48,17704,64
17,21,16274,16696,62.87,61.86,1.01,58.78,58.04,16948,58
17,22,15108,15479,58.42,57.49,0.93,56.49,55.68,15692,55
17,23,13217,13825,52.78,51.95,0.83,40.62,40.3,13989,63
17,24,11810,12388,51.11,50.36,0.75,38.03,37.58,12527,66.76
18,1,11198,11428,43.38,42.75,0.63,39.78,39.16,11590,45
18,2,11020,10959,42.95,42.33,0.62,36.13,35.53,11128,52.09
18,3,10721,10746,42.47,41.85,0.62,39.03,38.36,10916,49.95
18,4,10630,10718,42.47,41.85,0.62,40.45,39.75,10897,49.57
18,5,11208,11068,44.21,43.56,0.65,41.46,40.8,11246,49.57
18,6,11689,12286,46.5,45.82,0.7,44.53,43.87,12453,46
18,7,14139,14566,53.16,52.15,0.81,60.02,59.08,14780,51
18,8,15271,15867,56.9,55.88,0.91,52.73,51.93,16088,59
18,9,15458,16128,60.03,58.66,0.94,54.58,53.78,16391,61
18,10,15495,16153,60.25,58.96,0.95,57.88,57,16388,66.02
18,11,15486,16189,60.2,58.94,0.94,65.44,64.45,16451,52
18,12,15210,16093,58.65,57.44,0.93,64.3,63.32,16333,55
18,13,15151,15904,58.38,57.21,0.92,58.65,57.82,16123,54
18,14,15144,15829,57.91,56.75,0.91,58.6,57.8,16047,61
18,15,15099,15722,57.49,56.25,0.9,52.76,52.06,15949,57
18,16,15189,15828,57.49,56.24,0.91,52.58,51.91,16049,45
18,17,16407,16962,61.86,60.44,1,72.42,71.58,17204,55
18,18,16891,17872,76.25,73.84,1.22,72.26,71.45,18134,64
18,19,17008,17608,74.26,72.23,1.19,64.71,63.96,17867,51
18,20,16668,17147,67.3,65.28,1.07,57.03,56.32,17410,47
18,21,15917,16362,60.05,58.87,0.96,51.98,51.33,16590,42
18,22,14829,15148,55.87,54.99,0.88,48.46,47.87,15342,64.96
18,23,13407,13561,50.23,49.44,0.79,35.45,35.22,13726,50
18,24,11614,12117,47.58,46.89,0.69,33.25,32.96,12265,51
19,1,10884,11117,40.9,40.33,0.57,36.58,36.04,11300,54.25
19,2,10784,10615,39.71,39.16,0.55,36.59,35.98,10800,51.39
19,3,10621,10365,38.41,37.87,0.54,24.09,23.67,10546,50.66
19,4,10525,10309,37.51,36.98,0.53,24.22,23.8,10491,50.66
19,5,10783,10601,39.71,39.15,0.56,34.53,33.92,10773,62
19,6,11165,11765,42.49,41.88,0.61,42.5,41.86,11962,50.8
19,7,13361,13970,51.64,47.96,0.72,48.08,46.9,14148,50.71
19,8,14813,15288,53.9,52,0.83,47.16,46.29,15492,51.11
19,9,14907,15612,55.4,53.39,0.83,49.22,48.03,15829,62.87
19,10,14898,15730,55.89,53.84,0.84,50.97,50.05,15948,63.86
19,11,14889,15808,56.64,54.52,0.85,54.25,53.26,16039,52.96
19,12,14819,15755,55.6,53.6,0.83,49.97,49.08,15995,49.89
19,13,15293,15553,52.37,51.32,0.8,49.87,49,15786,42
19,14,15276,15460,52.23,51.2,0.79,49.66,48.81,15696,57
19,15,15129,15257,49.98,49.23,0.75,48.69,47.87,15487,54
19,16,15182,15229,49.98,49.21,0.77,43.84,43.26,15429,49
19,17,16079,16291,59.12,58.19,0.93,61.81,60.86,16507,63
19,18,17039,17202,68.66,67.59,1.07,48.05,47.43,17444,40
19,19,17044,16859,62.66,61.67,0.99,45.03,44.57,17084,61
19,20,16644,16235,60.1,59.16,0.94,46.78,46.21,16450,58
19,21,15766,15618,53.6,52.76,0.84,51.02,50.23,15821,57
19,22,14615,14752,49.29,48.53,0.76,45.91,45.27,14956,59.59
19,23,13083,13549,45.36,44.67,0.69,32.46,32.23,13724,60.72
19,24,11396,12297,44.45,43.83,0.62,19.27,18.99,12462,53.42
20,1,10779,11369,36.49,35.99,0.5,21.96,21.91,11515,62
20,2,10763,10841,34.5,34.03,0.47,22.36,22.29,10993,51.24
20,3,10656,10598,29.78,29.37,0.41,22.02,21.92,10768,51.73
20,4,10654,10511,27.43,27.05,0.38,16.18,16.29,10674,51.29
20,5,10663,10650,29.78,29.37,0.41,22.57,22.44,10810,53
20,6,10669,11155,31.94,31.5,0.44,25.28,25.1,11319,50.64
20,7,11309,12012,36.84,36.32,0.52,24.15,24,12207,60.26
20,8,12524,13022,39.18,38.62,0.56,36.09,35.66,13223,58.55
20,9,13931,14123,44.56,43.93,0.63,51.31,50.36,14314,61.96
20,10,14360,14628,45.9,45.25,0.65,52.22,51.19,14848,63.69
20,11,14741,14742,46.59,45.93,0.66,50.3,49.35,14966,63.69
20,12,14628,14631,47.23,46.56,0.67,45.81,45.03,14829,63.69
20,13,14128,14457,44.53,43.9,0.63,46.37,45.58,14693,61.02
20,14,13869,14281,42.44,41.84,0.6,45.77,44.99,14501,51.86
20,15,13668,14149,40.93,40.35,0.58,45.44,44.7,14377,46.49
20,16,13787,14363,41.88,41.28,0.6,47.42,46.64,14586,60.64
20,17,15122,15580,53.45,52.67,0.78,79.02,77.31,15793,43
20,18,15839,16321,61.93,61.02,0.91,60.64,59.48,16556,59
20,19,15686,16008,60.11,59.23,0.88,57.8,56.63,16232,47
20,20,15301,15430,51.41,50.66,0.75,47.89,47.12,15650,40
20,21,14598,14866,45.65,44.99,0.66,57.96,57,15093,64.16
20,22,13719,14135,45.91,45.26,0.65,44.13,43.49,14347,53.35
20,23,12638,13136,42.92,42.34,0.58,44.22,43.58,13320,40
20,24,11310,12037,38.6,38.07,0.53,33.77,33.4,12210,55.47
21,1,10513,11094,33.55,33.08,0.47,26.86,26.64,11257,50.02
21,2,10507,10509,29.94,29.52,0.42,22.03,21.96,10677,40
21,3,10502,10216,26.67,26.29,0.38,24.59,24.41,10397,54
21,4,10486,10079,24.9,24.55,0.35,27.07,26.81,10251,56
21,5,10492,10113,25.47,25.11,0.36,17.56,17.61,10288,54
21,6,10692,10382,27.11,26.72,0.39,17.52,17.47,10565,49
21,7,11185,10939,29.48,29.05,0.43,0,0,11141,52.04
21,8,11700,11739,34.63,34.12,0.51,26.24,25.83,11969,55.7
21,9,12896,12895,39.14,38.56,0.58,45.41,44.55,13148,50.95
21,10,13645,13805,41.24,40.63,0.61,49.31,48.38,14002,53.62
21,11,13895,14292,41.88,41.26,0.62,43.7,42.91,14496,51.97
21,12,14055,14569,44.1,43.45,0.65,53.02,51.49,14800,46.39
21,13,13883,14617,43.5,42.87,0.63,51.11,49.84,14850,43.3
21,14,13586,14516,41.88,41.27,0.61,63.74,62.08,14744,48
21,15,13430,14454,40.66,40.08,0.58,47.54,46.65,14668,40
21,16,13637,14671,41.88,41.27,0.61,47.86,47.04,14877,44
21,17,15130,15752,55.1,54.28,0.82,78.85,77.19,15975,55.35
21,18,15955,16618,64.57,63.61,0.96,67.27,66.14,16854,59.65
21,19,15815,16453,62.59,61.66,0.93,66.62,65.49,16697,57.6
21,20,15393,16019,58.21,57.36,0.85,68.73,67.61,16221,51.06
21,21,14980,15287,48.26,47.56,0.7,63.34,62.28,15497,45.21
21,22,13801,14265,46.52,45.85,0.67,51.3,50.5,14443,49.29
21,23,12521,12946,40.66,40.09,0.57,40.65,40.14,13117,55
21,24,11194,11692,38.23,37.7,0.53,29.85,29.52,11852,51
22,1,10441,10828,33.56,33.09,0.47,36.77,36.21,10987,41.29
22,2,10442,10405,31.52,31.08,0.44,38.96,38.3,10581,52
22,3,10441,10242,31.52,31.08,0.44,36.3,35.76,10414,50
22,4,10440,10231,30.57,30.14,0.43,37.69,37.07,10419,42
22,5,10467,10600,33.72,33.24,0.48,33.91,33.43,10778,62
22,6,11403,11834,39.28,38.72,0.56,34.37,33.86,12029,58
22,7,14118,14128,46.1,45.42,0.68,78.21,76.32,14332,43.65
22,8,15300,15460,48.66,47.9,0.76,66.09,64.66,15669,62
22,9,15402,15884,48.85,48.1,0.75,54.08,53.05,16083,64
22,10,15399,16016,49.03,48.23,0.75,53.98,52.93,16220,47
22,11,15529,16074,50.43,49.61,0.77,54.99,54.04,16297,63
22,12,15459,15993,51.71,50.86,0.78,45.89,45.13,16234,57
22,13,15433,15834,51.23,50.43,0.78,45.88,45.13,16058,67
22,14,15269,15771,50.93,50.15,0.78,45.98,45.27,15994,63
22,15,15151,15679,46.42,45.71,0.71,45.57,44.81,15890,62
22,16,15263,15797,47.05,46.32,0.73,44.63,43.86,16017,47
22,17,16337,17080,59.27,58.34,0.93,69.52,67.9,17316,54
22,18,17206,18138,69.1,68.03,1.07,70.1,68.55,18390,56.2
22,19,17166,17980,68.67,67.6,1.07,58.45,57.27,18236,52.96
22,20,16641,17512,60.12,59.18,0.94,52.83,51.81,17755,43.77
22,21,16083,16816,52.22,51.42,0.8,52.22,51.25,17029,59
22,22,15001,15598,46.22,45.51,0.71,48.31,47.45,15788,53.34
22,23,13453,14063,40.56,39.94,0.62,40.12,39.52,14244,47.91
22,24,11688,12600,37.64,37.12,0.52,33.46,33.04,12743,49.64
23,1,11148,11607,37.69,37.16,0.53,43.55,42.79,11765,52
23,2,10986,11070,37.11,36.59,0.52,43.7,42.88,11267,59
23,3,10906,10879,36.57,36.06,0.51,40.2,39.48,11065,55
23,4,10881,10890,35.95,35.45,0.5,41.24,40.48,11070,40
23,5,11185,11237,38.45,37.91,0.54,50.13,49.11,11458,60
23,6,11737,12451,40.76,40.18,0.58,61.89,60.71,12682,53
23,7,13830,14739,51.15,50.38,0.74,85.5,83.92,14961,48.86
23,8,15121,15959,51.3,50.51,0.79,83.73,82.14,16175,54.47
23,9,15148,16160,51.77,50.98,0.79,77.08,75.37,16380,54.47
23,10,15190,16145,52.11,51.27,0.79,69.71,68.3,16355,65
23,11,15380,16084,53.35,52.49,0.8,63.19,61.97,16297,40
23,12,15393,15949,52.43,51.58,0.8,50.2,49.39,16155,51
23,13,15013,15734,53.66,52.79,0.81,46.02,45.35,15945,59
23,14,14923,15641,53.43,52.56,0.81,45.39,44.73,15854,43
23,15,14669,15498,50.71,49.94,0.77,45.11,44.48,15704,56
23,16,14789,15651,50.68,49.91,0.77,46.37,45.77,15829,67
23,17,16116,16913,61.35,60.39,0.96,58.32,57.73,17131,64
23,18,16630,17894,74.41,73.25,1.16,54.5,53.93,18139,44.73
23,19,16638,17723,71.57,70.47,1.1,54.94,54.31,17957,43.76
23,20,16228,17292,63.01,62.04,0.97,49.73,49.14,17512,42
23,21,15496,16670,55.9,55.04,0.86,62.08,61.05,16897,60
23,22,14343,15555,51.93,51.13,0.8,56.54,55.5,15774,43.09
23,23,13188,13987,43.39,42.74,0.65,41.27,40.72,14164,44.73
23,24,11490,12469,42.83,42.24,0.59,33.37,33.08,12635,43.04
24,1,11052,11472,38.65,38.1,0.55,43.68,42.91,11653,50.39
24,2,10890,10924,37.6,37.06,0.54,40.29,39.63,11093,45.07
24,3,10884,10654,36.93,36.39,0.54,37.59,37.04,10822,46.03
24,4,10716,10589,35.95,35.43,0.52,36.08,35.59,10762,46.14
24,5,10975,10879,38.45,37.89,0.56,40.71,40.02,11061,45.02
24,6,11409,11972,40.7,40.1,0.6,39.06,38.46,12172,45.02
24,7,13766,13987,51.06,50.29,0.77,46.3,45.57,14169,46.79
24,8,15155,15382,53.76,52.05,0.83,56.75,55.87,15578,50.14
24,9,15190,16036,53.79,52.96,0.83,59.42,58.24,16246,59.07
24,10,15377,16310,53.17,52.31,0.81,65.74,64.37,16515,57.9
24,11,15397,16462,53.06,52.13,0.81,63.6,62.52,16662,50.62
24,12,15410,16441,52.42,51.57,0.81,67.99,66.85,16666,45.02
24,13,15024,16341,56.08,54.97,0.85,65.79,64.72,16581,42.38
24,14,15006,16387,55.81,54.71,0.85,81.32,80,16629,40.6
24,15,14876,16379,53.79,52.81,0.83,67.3,66.3,16616,40.47
24,16,14899,16549,53.5,52.67,0.83,66.1,65.15,16783,40.42
24,17,16080,17411,63.31,62.32,0.99,80.5,78.99,17669,67
24,18,16656,17774,77.4,76.41,1.21,85.53,83.82,18023,53.7
24,19,16683,17399,76.85,75.97,1.21,55.22,54.3,17659,51.34
24,20,16206,16792,66.06,65.03,1.03,61.09,60,17039,40.5
24,21,15385,16017,56.77,55.88,0.89,56.58,55.62,16259,49.8
24,22,14528,14919,50.01,49.23,0.78,44.62,44.01,15139,45.79
24,23,12603,13536,42.94,42.29,0.65,37.84,37.32,13742,48.55
24,24,11095,12070,41.9,41.32,0.58,28.17,27.82,12203,47.19
25,1,9976,10919,35.27,34.76,0.51,39.68,39.17,11079,50.36
25,2,9878,10206,31.85,31.38,0.47,29.04,28.91,10384,45.67
25,3,9862,9809,29.29,28.86,0.43,25.21,25.16,10012,45.48
25,4,9858,9619,28.28,27.86,0.42,25.95,25.83,9798,45.43
25,5,9868,9633,28.93,28.5,0.43,29.25,28.98,9824,45.16
25,6,9880,9990,33.09,32.59,0.5,38.05,37.43,10187,46.64
25,7,10551,10707,35.58,35.04,0.54,28.42,28.22,10877,48.36
25,8,11266,11662,41.21,40.56,0.65,36.99,36.55,11821,48.36
25,9,12656,12985,43.85,43.16,0.69,45.73,45.17,13180,47.72
25,10,13141,14137,45.61,44.9,0.71,67.36,66.63,14324,54.16
25,11,13202,14787,45.99,45.27,0.72,68.6,67.9,14980,41
25,12,13019,14978,44.95,44.25,0.7,59.51,58.86,15188,59
25,13,12874,14488,43.6,42.92,0.68,47.46,46.9,14679,56
25,14,12179,13546,42.45,41.78,0.67,39.47,39.02,13734,45
25,15,11793,12732,41.44,40.78,0.66,36.52,36.11,12883,60
25,16,11769,12445,41.22,40.55,0.67,36.39,36.04,12581,42
25,17,13298,12959,46.67,45.89,0.78,32.71,32.5,13131,49.31
25,18,14027,13247,52.93,52.03,0.9,23.85,23.86,13446,60
25,19,14028,13258,52.93,52.04,0.89,28.8,28.5,13442,61
25,20,13757,13278,50.11,49.28,0.83,38.66,38.28,13469,60.63
25,21,13292,13165,46.09,45.34,0.75,36.61,36.28,13358,46.84
25,22,12516,12823,42.46,41.78,0.68,37.06,36.69,13007,55.12
25,23,11069,12103,40.64,40.01,0.63,33.68,33.29,12236,49.42
25,24,10302,11273,36.67,36.12,0.55,27.23,26.95,11407,45.44
26,1,9817,10609,36.23,35.69,0.54,25.62,25.32,10732,45
26,2,9778,10265,35.97,35.42,0.55,23.13,22.83,10402,52
26,3,9724,10103,34.66,34.14,0.52,5.15,5.08,10274,49
26,4,9679,10144,33.42,32.91,0.51,0,0,10295,44
26,5,9730,10456,34.66,34.13,0.53,0,0,10612,46
26,6,10523,11202,39.67,39.06,0.61,40.3,39.81,11366,56
26,7,11437,12197,39.27,38.67,0.6,30.91,30.56,12351,43.52
26,8,13126,13026,41.41,40.73,0.68,36.15,35.74,13166,53.27
26,9,14369,13903,44.53,43.8,0.73,40.19,39.75,14082,42.95
26,10,14791,14459,46.45,45.69,0.76,44.28,43.67,14654,48
26,11,14612,14662,49.95,49.13,0.82,45.43,44.73,14858,54
26,12,14434,14687,48.52,47.72,0.8,42.14,41.56,14874,60
26,13,14238,14526,46.02,45.27,0.75,41.09,40.54,14704,60
26,14,14102,14309,45.3,44.56,0.74,41.27,40.7,14495,56
26,15,14033,14170,45.63,44.89,0.74,40.26,39.74,14343,57
26,16,14240,14303,46.95,46.19,0.76,40.94,40.4,14491,55
26,17,15336,15635,55.95,55.01,0.94,72.35,70.83,15850,56
26,18,16064,16746,60.98,59.96,1.02,78.33,76.73,16995,45
26,19,15845,16533,60.98,59.96,1.02,67.72,66.43,16735,44
26,20,15549,16086,56.04,55.1,0.94,69.54,68.21,16288,46
26,21,14872,15527,50.11,49.28,0.83,48.69,47.94,15719,51.91
26,22,13869,14780,46.79,46.01,0.78,54.36,53.48,14961,43.85
26,23,12659,13742,41.43,40.75,0.68,47.91,47.17,13900,40.91
26,24,11271,12620,37.68,37.13,0.55,41.49,40.89,12772,46
27,1,10717,11739,33.32,32.84,0.48,23.54,23.47,11872,50
27,2,10714,11218,26.49,26.11,0.38,33.47,33.09,11363,47
27,3,10707,10940,25.13,24.78,0.35,34.72,34.31,11092,45
